occ_date,occ_year,occ_month,occ_dow,occ_hour,occ_time_range,death,injuries,neighbourhood_158
2017-01-01,2017,January,Sunday,3,Night,0,1,Humber Summit (21)
2017-01-01,2017,January,Sunday,3,Night,0,1,Rockcliffe-Smythe (111)
2017-01-01,2017,January,Sunday,4,Night,0,0,Humber Summit (21)
2017-01-02,2017,January,Monday,20,Evening,0,1,Mount Olive-Silverstone-Jamestown (2)
2017-01-06,2017,January,Friday,1,Night,0,0,Henry Farm (53)
2017-01-08,2017,January,Sunday,7,Morning,1,0,Moss Park (73)
2017-01-09,2017,January,Monday,10,Morning,0,0,Mimico-Queensway (160)
2017-01-11,2017,January,Wednesday,22,Evening,0,0,Mount Olive-Silverstone-Jamestown (2)
2017-01-13,2017,January,Friday,1,Night,0,0,Humber Summit (21)
2017-01-14,2017,January,Saturday,19,Evening,0,0,East End-Danforth (62)
2017-01-14,2017,January,Saturday,9,Morning,0,1,East End-Danforth (62)
2017-01-15,2017,January,Sunday,20,Evening,0,1,Rexdale-Kipling (4)
2017-01-15,2017,January,Sunday,18,Evening,0,0,Flemingdon Park (44)
2017-01-16,2017,January,Monday,19,Evening,0,1,Englemount-Lawrence (32)
2017-01-18,2017,January,Wednesday,22,Evening,0,0,West Humber-Clairville (1)
2017-01-23,2017,January,Monday,2,Night,0,0,Black Creek (24)
2017-01-24,2017,January,Tuesday,12,Afternoon,0,0,Eglinton East (138)
2017-01-27,2017,January,Friday,17,Afternoon,0,1,York University Heights (27)
2017-01-28,2017,January,Saturday,3,Night,0,1,Wellington Place (164)
2017-01-28,2017,January,Saturday,2,Night,0,0,Agincourt South-Malvern West (128)
2017-01-29,2017,January,Sunday,7,Morning,0,0,Rustic (28)
2017-01-29,2017,January,Sunday,21,Evening,0,0,Palmerston-Little Italy (80)
2017-01-30,2017,January,Monday,14,Afternoon,1,0,Moss Park (73)
2017-01-30,2017,January,Monday,21,Evening,1,0,Regent Park (72)
2017-02-01,2017,February,Wednesday,22,Evening,1,0,Glenfield-Jane Heights (25)
2017-02-03,2017,February,Friday,21,Evening,0,0,West Humber-Clairville (1)
2017-02-03,2017,February,Friday,2,Night,0,0,Fenside-Parkwoods (150)
2017-02-04,2017,February,Saturday,9,Morning,0,0,Brookhaven-Amesbury (30)
2017-02-05,2017,February,Sunday,15,Afternoon,0,0,Mount Olive-Silverstone-Jamestown (2)
2017-02-05,2017,February,Sunday,2,Night,0,0,Roncesvalles (86)
2017-02-06,2017,February,Monday,19,Evening,0,2,Mount Olive-Silverstone-Jamestown (2)
2017-02-06,2017,February,Monday,23,Evening,1,0,Elms-Old Rexdale (5)
2017-02-06,2017,February,Monday,15,Afternoon,0,1,Black Creek (24)
2017-02-06,2017,February,Monday,19,Evening,0,0,Hillcrest Village (48)
2017-02-07,2017,February,Tuesday,12,Afternoon,0,0,Black Creek (24)
2017-02-09,2017,February,Thursday,12,Afternoon,0,0,Glenfield-Jane Heights (25)
2017-02-11,2017,February,Saturday,22,Evening,0,1,Roncesvalles (86)
2017-02-11,2017,February,Saturday,2,Night,0,1,West Humber-Clairville (1)
2017-02-15,2017,February,Wednesday,17,Afternoon,0,0,Glenfield-Jane Heights (25)
2017-02-17,2017,February,Friday,1,Night,0,0,Glenfield-Jane Heights (25)
2017-02-17,2017,February,Friday,18,Evening,0,1,Flemingdon Park (44)
2017-02-18,2017,February,Saturday,4,Night,0,0,Thorncliffe Park (55)
2017-02-20,2017,February,Monday,21,Evening,0,1,Yonge-Bay Corridor (170)
2017-02-22,2017,February,Wednesday,20,Evening,0,0,Danforth East York (59)
2017-02-24,2017,February,Friday,23,Evening,0,1,Tam O'Shanter-Sullivan (118)
2017-02-24,2017,February,Friday,23,Evening,0,0,L'Amoreaux West (147)
2017-02-25,2017,February,Saturday,18,Evening,1,0,Thorncliffe Park (55)
2017-02-25,2017,February,Saturday,5,Night,0,1,Wellington Place (164)
2017-02-27,2017,February,Monday,16,Afternoon,0,0,Scarborough Village (139)
2017-02-28,2017,February,Tuesday,21,Evening,0,1,Elms-Old Rexdale (5)
2017-03-02,2017,March,Thursday,22,Evening,0,0,South Riverdale (70)
2017-03-04,2017,March,Saturday,3,Night,0,0,Yorkdale-Glen Park (31)
2017-03-05,2017,March,Sunday,7,Morning,0,0,Oakridge (121)
2017-03-07,2017,March,Tuesday,22,Evening,0,0,York University Heights (27)
2017-03-08,2017,March,Wednesday,21,Evening,0,1,Roncesvalles (86)
2017-03-09,2017,March,Thursday,18,Evening,0,1,Kingsview Village-The Westway (6)
2017-03-12,2017,March,Sunday,22,Evening,0,0,Black Creek (24)
2017-03-13,2017,March,Monday,21,Evening,0,0,Flemingdon Park (44)
2017-03-13,2017,March,Monday,6,Morning,0,0,L'Amoreaux West (147)
2017-03-17,2017,March,Friday,9,Morning,0,0,Etobicoke West Mall (13)
2017-03-18,2017,March,Saturday,8,Morning,0,0,South Parkdale (85)
2017-03-18,2017,March,Saturday,17,Afternoon,0,1,Kingsview Village-The Westway (6)
2017-03-18,2017,March,Saturday,21,Evening,1,0,Taylor-Massey (61)
2017-03-18,2017,March,Saturday,16,Afternoon,0,0,Scarborough Village (139)
2017-03-19,2017,March,Sunday,2,Night,0,0,Wellington Place (164)
2017-03-20,2017,March,Monday,23,Evening,0,0,L'Amoreaux West (147)
2017-03-22,2017,March,Wednesday,2,Night,0,1,Downsview (155)
2017-03-23,2017,March,Thursday,20,Evening,0,0,Humbermede (22)
2017-03-23,2017,March,Thursday,2,Night,0,1,Englemount-Lawrence (32)
2017-03-23,2017,March,Thursday,2,Night,0,0,Dufferin Grove (83)
2017-03-24,2017,March,Friday,22,Evening,0,0,Glenfield-Jane Heights (25)
2017-03-24,2017,March,Friday,13,Afternoon,0,0,Pelmo Park-Humberlea (23)
2017-03-24,2017,March,Friday,5,Night,0,0,St Lawrence-East Bayfront-The Islands
2017-03-26,2017,March,Sunday,20,Evening,0,2,Black Creek (24)
2017-03-26,2017,March,Sunday,4,Night,0,0,Humber Summit (21)
2017-03-27,2017,March,Monday,15,Afternoon,0,1,High Park-Swansea (87)
2017-03-27,2017,March,Monday,23,Evening,0,1,Moss Park (73)
2017-03-28,2017,March,Tuesday,16,Afternoon,0,1,Kensington-Chinatown (78)
2017-03-31,2017,March,Friday,2,Night,1,0,Humber Heights-Westmount (8)
2017-04-02,2017,April,Sunday,4,Night,0,2,Wellington Place (164)
2017-04-03,2017,April,Monday,20,Evening,0,0,Rexdale-Kipling (4)
2017-04-11,2017,April,Tuesday,20,Evening,0,0,High Park-Swansea (87)
2017-04-13,2017,April,Thursday,18,Evening,0,2,L'Amoreaux West (147)
2017-04-13,2017,April,Thursday,21,Evening,0,1,Flemingdon Park (44)
2017-04-14,2017,April,Friday,23,Evening,1,0,South Riverdale (70)
2017-04-14,2017,April,Friday,12,Afternoon,0,0,Dorset Park (126)
2017-04-14,2017,April,Friday,23,Evening,1,0,L'Amoreaux West (147)
2017-04-15,2017,April,Saturday,23,Evening,0,0,Kingsway South (15)
2017-04-16,2017,April,Sunday,3,Night,0,0,South Parkdale (85)
2017-04-17,2017,April,Monday,21,Evening,0,0,Oakdale-Beverley Heights (154)
2017-04-18,2017,April,Tuesday,20,Evening,0,1,Woburn North (142)
2017-04-19,2017,April,Wednesday,2,Night,0,1,Yorkdale-Glen Park (31)
2017-04-19,2017,April,Wednesday,23,Evening,0,0,Humber Heights-Westmount (8)
2017-04-19,2017,April,Wednesday,16,Afternoon,0,0,Black Creek (24)
2017-04-20,2017,April,Thursday,21,Evening,0,0,Cabbagetown-South St.James Town (71)
2017-04-21,2017,April,Friday,22,Evening,0,0,Elms-Old Rexdale (5)
2017-04-21,2017,April,Friday,21,Evening,1,0,Briar Hill-Belgravia (108)
2017-04-21,2017,April,Friday,23,Evening,0,0,Black Creek (24)
2017-04-22,2017,April,Saturday,18,Evening,0,1,Dorset Park (126)
2017-04-22,2017,April,Saturday,5,Night,0,0,Banbury-Don Mills (42)
2017-04-23,2017,April,Sunday,18,Evening,0,1,Mount Olive-Silverstone-Jamestown (2)
2017-04-26,2017,April,Wednesday,23,Evening,0,1,Roncesvalles (86)
2017-04-26,2017,April,Wednesday,21,Evening,0,0,Glenfield-Jane Heights (25)
2017-04-28,2017,April,Friday,3,Night,0,1,Bridle Path-Sunnybrook-York Mills (41)
2017-04-29,2017,April,Saturday,19,Evening,0,0,Rexdale-Kipling (4)
2017-04-30,2017,April,Sunday,5,Night,0,1,Corso Italia-Davenport (92)
2017-05-02,2017,May,Tuesday,1,Night,0,0,Junction-Wallace Emerson (171)
2017-05-02,2017,May,Tuesday,22,Evening,0,0,Glenfield-Jane Heights (25)
2017-05-03,2017,May,Wednesday,23,Evening,0,0,York University Heights (27)
2017-05-03,2017,May,Wednesday,20,Evening,0,0,Victoria Village (43)
2017-05-05,2017,May,Friday,15,Afternoon,0,2,Dorset Park (126)
2017-05-07,2017,May,Sunday,4,Night,0,1,Downsview (155)
2017-05-10,2017,May,Wednesday,19,Evening,0,1,Wexford/Maryvale (119)
2017-05-11,2017,May,Thursday,19,Evening,0,0,Glenfield-Jane Heights (25)
2017-05-12,2017,May,Friday,15,Afternoon,0,0,Weston (113)
2017-05-13,2017,May,Saturday,16,Afternoon,0,0,Thistletown-Beaumond Heights (3)
2017-05-13,2017,May,Saturday,21,Evening,0,0,Rustic (28)
2017-05-14,2017,May,Sunday,23,Evening,0,3,Parkwoods-O'Connor Hills (149)
2017-05-18,2017,May,Thursday,16,Afternoon,0,0,Junction-Wallace Emerson (171)
2017-05-18,2017,May,Thursday,21,Evening,0,1,Mount Olive-Silverstone-Jamestown (2)
2017-05-19,2017,May,Friday,15,Afternoon,0,0,York University Heights (27)
2017-05-22,2017,May,Monday,15,Afternoon,0,0,Highland Creek (134)
2017-05-22,2017,May,Monday,23,Evening,0,0,Princess-Rosethorn (10)
2017-05-22,2017,May,Monday,23,Evening,1,0,South Riverdale (70)
2017-05-22,2017,May,Monday,20,Evening,0,0,Old East York (58)
2017-05-23,2017,May,Tuesday,23,Evening,0,0,South Parkdale (85)
2017-05-28,2017,May,Sunday,20,Evening,0,1,East L'Amoreaux (148)
2017-05-29,2017,May,Monday,1,Night,0,0,Englemount-Lawrence (32)
2017-05-31,2017,May,Wednesday,15,Afternoon,0,1,Keelesdale-Eglinton West (110)
2017-06-01,2017,June,Thursday,3,Night,0,0,Kingsview Village-The Westway (6)
2017-06-08,2017,June,Thursday,16,Afternoon,0,0,Elms-Old Rexdale (5)
2017-06-10,2017,June,Saturday,11,Morning,0,1,Humber Summit (21)
2017-06-11,2017,June,Sunday,2,Night,1,0,Humbermede (22)
2017-06-11,2017,June,Sunday,1,Night,0,0,Briar Hill-Belgravia (108)
2017-06-11,2017,June,Sunday,3,Night,0,1,Wellington Place (164)
2017-06-12,2017,June,Monday,17,Afternoon,0,2,Tam O'Shanter-Sullivan (118)
2017-06-14,2017,June,Wednesday,19,Evening,0,0,Oakdale-Beverley Heights (154)
2017-06-16,2017,June,Friday,19,Evening,0,0,Woodbine-Lumsden (60)
2017-06-16,2017,June,Friday,2,Night,0,1,Annex (95)
2017-06-16,2017,June,Friday,12,Afternoon,0,0,Glenfield-Jane Heights (25)
2017-06-21,2017,June,Wednesday,18,Evening,0,0,Keelesdale-Eglinton West (110)
2017-06-21,2017,June,Wednesday,20,Evening,0,0,Wexford/Maryvale (119)
2017-06-21,2017,June,Wednesday,2,Night,0,0,Kingsview Village-The Westway (6)
2017-06-21,2017,June,Wednesday,19,Evening,0,1,Bendale-Glen Andrew (156)
2017-06-23,2017,June,Friday,13,Afternoon,0,1,Beechborough-Greenbrook (112)
2017-06-23,2017,June,Friday,22,Evening,0,0,Junction-Wallace Emerson (171)
2017-06-23,2017,June,Friday,18,Evening,0,0,Caledonia-Fairbank (109)
2017-06-24,2017,June,Saturday,19,Evening,0,0,Dorset Park (126)
2017-06-24,2017,June,Saturday,5,Night,0,0,Downsview (155)
2017-06-26,2017,June,Monday,10,Morning,0,1,Maple Leaf (29)
2017-06-28,2017,June,Wednesday,6,Morning,0,1,Black Creek (24)
2017-06-28,2017,June,Wednesday,1,Night,0,0,Kensington-Chinatown (78)
2017-06-28,2017,June,Wednesday,2,Night,0,0,York University Heights (27)
2017-06-29,2017,June,Thursday,18,Evening,0,0,Oakridge (121)
2017-07-01,2017,July,Saturday,22,Evening,0,0,Fenside-Parkwoods (150)
2017-07-02,2017,July,Sunday,6,Morning,0,1,Long Branch (19)
2017-07-02,2017,July,Sunday,2,Night,0,0,South Riverdale (70)
2017-07-02,2017,July,Sunday,18,Evening,0,1,Briar Hill-Belgravia (108)
2017-07-02,2017,July,Sunday,21,Evening,1,0,Regent Park (72)
2017-07-04,2017,July,Tuesday,1,Night,0,2,Mount Olive-Silverstone-Jamestown (2)
2017-07-06,2017,July,Thursday,16,Afternoon,0,1,Fenside-Parkwoods (150)
2017-07-06,2017,July,Thursday,2,Night,0,0,Golfdale-Cedarbrae-Woburn (141)
2017-07-08,2017,July,Saturday,22,Evening,0,0,Wexford/Maryvale (119)
2017-07-08,2017,July,Saturday,3,Night,0,1,York University Heights (27)
2017-07-08,2017,July,Saturday,20,Evening,0,0,Eglinton East (138)
2017-07-08,2017,July,Saturday,4,Night,0,1,Etobicoke City Centre (159)
2017-07-09,2017,July,Sunday,19,Evening,0,0,York University Heights (27)
2017-07-09,2017,July,Sunday,6,Morning,0,0,Eglinton East (138)
2017-07-10,2017,July,Monday,3,Night,0,1,Wellington Place (164)
2017-07-11,2017,July,Tuesday,2,Night,0,1,Eglinton East (138)
2017-07-11,2017,July,Tuesday,15,Afternoon,0,1,Glenfield-Jane Heights (25)
2017-07-14,2017,July,Friday,2,Night,0,0,Woburn North (142)
2017-07-14,2017,July,Friday,1,Night,0,0,West Humber-Clairville (1)
2017-07-17,2017,July,Monday,20,Evening,0,1,Wexford/Maryvale (119)
2017-07-17,2017,July,Monday,6,Morning,0,0,Morningside (135)
2017-07-18,2017,July,Tuesday,22,Evening,0,0,Eglinton East (138)
2017-07-19,2017,July,Wednesday,19,Evening,0,0,Scarborough Village (139)
2017-07-19,2017,July,Wednesday,2,Night,0,0,Lambton Baby Point (114)
2017-07-19,2017,July,Wednesday,5,Night,0,1,Victoria Village (43)
2017-07-21,2017,July,Friday,23,Evening,0,0,Forest Hill South (101)
2017-07-22,2017,July,Saturday,23,Evening,0,2,Eglinton East (138)
2017-07-22,2017,July,Saturday,3,Night,0,0,Yonge-Bay Corridor (170)
2017-07-23,2017,July,Sunday,3,Night,0,0,Malvern East (146)
2017-07-23,2017,July,Sunday,1,Night,2,1,Morningside Heights (144)
2017-07-23,2017,July,Sunday,2,Night,0,6,Wexford/Maryvale (119)
2017-07-23,2017,July,Sunday,18,Evening,1,0,Malvern East (146)
2017-07-28,2017,July,Friday,1,Night,0,0,Moss Park (73)
2017-07-29,2017,July,Saturday,21,Evening,0,1,Glenfield-Jane Heights (25)
2017-07-30,2017,July,Sunday,17,Afternoon,0,0,Junction-Wallace Emerson (171)
2017-07-30,2017,July,Sunday,23,Evening,1,0,Yorkdale-Glen Park (31)
2017-07-30,2017,July,Sunday,4,Night,0,0,Oakwood Village (107)
2017-07-30,2017,July,Sunday,3,Night,0,0,Oakdale-Beverley Heights (154)
2017-07-31,2017,July,Monday,22,Evening,0,0,Humbermede (22)
2017-07-31,2017,July,Monday,23,Evening,1,4,Moss Park (73)
2017-08-03,2017,August,Thursday,22,Evening,0,1,Willowridge-Martingrove-Richview (7)
2017-08-03,2017,August,Thursday,2,Night,0,0,West Hill (136)
2017-08-03,2017,August,Thursday,22,Evening,0,0,Humber Summit (21)
2017-08-03,2017,August,Thursday,4,Night,0,0,North St.James Town (74)
2017-08-04,2017,August,Friday,21,Evening,0,0,Mount Olive-Silverstone-Jamestown (2)
2017-08-04,2017,August,Friday,12,Afternoon,0,0,Agincourt South-Malvern West (128)
2017-08-05,2017,August,Saturday,23,Evening,0,0,Yonge-Bay Corridor (170)
2017-08-05,2017,August,Saturday,2,Night,0,0,South Riverdale (70)
2017-08-06,2017,August,Sunday,4,Night,0,0,Kensington-Chinatown (78)
2017-08-06,2017,August,Sunday,17,Afternoon,0,1,Weston (113)
2017-08-06,2017,August,Sunday,2,Night,0,1,Glenfield-Jane Heights (25)
2017-08-06,2017,August,Sunday,6,Morning,0,0,West Hill (136)
2017-08-08,2017,August,Tuesday,17,Afternoon,0,0,Dorset Park (126)
2017-08-08,2017,August,Tuesday,9,Morning,0,0,Agincourt North (129)
2017-08-08,2017,August,Tuesday,3,Night,0,1,Wellington Place (164)
2017-08-08,2017,August,Tuesday,1,Night,0,0,Brookhaven-Amesbury (30)
2017-08-09,2017,August,Wednesday,22,Evening,0,0,L'Amoreaux West (147)
2017-08-09,2017,August,Wednesday,7,Morning,0,0,West Queen West (162)
2017-08-12,2017,August,Saturday,18,Evening,0,1,Flemingdon Park (44)
2017-08-12,2017,August,Saturday,23,Evening,0,0,Glenfield-Jane Heights (25)
2017-08-15,2017,August,Tuesday,17,Afternoon,0,2,Glenfield-Jane Heights (25)
2017-08-16,2017,August,Wednesday,19,Evening,0,1,Etobicoke City Centre (159)
2017-08-16,2017,August,Wednesday,23,Evening,0,0,Woburn North (142)
2017-08-19,2017,August,Saturday,4,Night,0,2,Wellington Place (164)
2017-08-19,2017,August,Saturday,20,Evening,0,0,Kingsview Village-The Westway (6)
2017-08-20,2017,August,Sunday,2,Night,0,0,Brookhaven-Amesbury (30)
2017-08-20,2017,August,Sunday,12,Afternoon,0,0,Long Branch (19)
2017-08-20,2017,August,Sunday,23,Evening,0,0,Bendale-Glen Andrew (156)
2017-08-22,2017,August,Tuesday,19,Evening,0,0,Briar Hill-Belgravia (108)
2017-08-22,2017,August,Tuesday,14,Afternoon,0,0,South Riverdale (70)
2017-08-24,2017,August,Thursday,20,Evening,0,1,Bendale-Glen Andrew (156)
2017-08-24,2017,August,Thursday,6,Morning,0,1,Eringate-Centennial-West Deane (11)
2017-08-28,2017,August,Monday,23,Evening,0,1,Regent Park (72)
2017-08-29,2017,August,Tuesday,23,Evening,0,0,Brookhaven-Amesbury (30)
2017-08-30,2017,August,Wednesday,16,Afternoon,0,2,Brookhaven-Amesbury (30)
2017-08-31,2017,August,Thursday,17,Afternoon,1,0,Oakdale-Beverley Heights (154)
2017-09-01,2017,September,Friday,2,Night,0,0,Kingsview Village-The Westway (6)
2017-09-01,2017,September,Friday,14,Afternoon,0,2,Yorkdale-Glen Park (31)
2017-09-02,2017,September,Saturday,22,Evening,0,0,Brookhaven-Amesbury (30)
2017-09-02,2017,September,Saturday,21,Evening,0,0,Golfdale-Cedarbrae-Woburn (141)
2017-09-02,2017,September,Saturday,23,Evening,1,0,Elms-Old Rexdale (5)
2017-09-03,2017,September,Sunday,4,Night,0,1,West Humber-Clairville (1)
2017-09-03,2017,September,Sunday,15,Afternoon,0,2,Black Creek (24)
2017-09-04,2017,September,Monday,4,Night,0,1,Regent Park (72)
2017-09-05,2017,September,Tuesday,22,Evening,0,1,Kensington-Chinatown (78)
2017-09-05,2017,September,Tuesday,18,Evening,0,0,Black Creek (24)
2017-09-06,2017,September,Wednesday,20,Evening,0,0,O'Connor-Parkview (54)
2017-09-08,2017,September,Friday,20,Evening,0,0,Oakdale-Beverley Heights (154)
2017-09-08,2017,September,Friday,23,Evening,0,2,Scarborough Village (139)
2017-09-08,2017,September,Friday,20,Evening,0,0,Fenside-Parkwoods (150)
2017-09-09,2017,September,Saturday,20,Evening,0,0,L'Amoreaux West (147)
2017-09-11,2017,September,Monday,2,Night,0,0,Weston (113)
2017-09-11,2017,September,Monday,23,Evening,0,0,Annex (95)
2017-09-12,2017,September,Tuesday,22,Evening,0,1,Roncesvalles (86)
2017-09-14,2017,September,Thursday,23,Evening,0,0,Glenfield-Jane Heights (25)
2017-09-14,2017,September,Thursday,4,Night,1,0,Dorset Park (126)
2017-09-14,2017,September,Thursday,21,Evening,0,1,Keelesdale-Eglinton West (110)
2017-09-14,2017,September,Thursday,13,Afternoon,0,1,Kennedy Park (124)
2017-09-14,2017,September,Thursday,2,Night,0,0,Kensington-Chinatown (78)
2017-09-16,2017,September,Saturday,3,Night,0,0,Malvern West (145)
2017-09-16,2017,September,Saturday,20,Evening,1,0,Wellington Place (164)
2017-09-16,2017,September,Saturday,1,Night,1,1,Regent Park (72)
2017-09-18,2017,September,Monday,12,Afternoon,0,0,Clanton Park (33)
2017-09-19,2017,September,Tuesday,2,Night,0,0,Kensington-Chinatown (78)
2017-09-19,2017,September,Tuesday,2,Night,0,0,Kensington-Chinatown (78)
2017-09-19,2017,September,Tuesday,3,Night,0,1,St Lawrence-East Bayfront-The Islands
2017-09-20,2017,September,Wednesday,21,Evening,0,0,Eglinton East (138)
2017-09-20,2017,September,Wednesday,22,Evening,0,0,Bendale-Glen Andrew (156)
2017-09-23,2017,September,Saturday,23,Evening,0,1,Regent Park (72)
2017-09-26,2017,September,Tuesday,23,Evening,0,0,Malvern East (146)
2017-09-29,2017,September,Friday,19,Evening,1,0,Oakdale-Beverley Heights (154)
